"시군명","연락처","행사주최","장소","시간","행사종료일","행사시작일","내용","제목","고유번호"
"거제시","055-639-3891","거제시립수양도서관","수양도서관 모자자료실","매주 토요일              11:00~12:00","2019-06-29","2019-06-01","행사설명: 동화구연 및 독후활동                                          수강료: 무료","수양도서관 도담도담 동아리와 함께하는‘책으로 세상읽기'프로그램","41020770"
"거제시","055-639-3861","거제시립장평도서관","장평도서관 세미나실","토, 일요일  12:00~16:50","2019-06-30","2019-06-01","행사설명: Exciting English 외 2개 강좌                                     수강료 : 무료","장평도서관 상반기 재능기부 프로그램","41020769"
"거제시","055-639-3861       055-639-3881    055-639-3871             055-639-3921","거제시립도서관 4개관(장평,장승포, 옥포, 하청)","장평도서관옥포도서관장승포도서관하청도서관","매주 토요일  09:30~15:00","2019-06-29","2019-06-01","행사설명- 장평 : 상상 속 책놀이터 외 3개 강좌                   - 옥포 : 국사탐구 외 3개 강좌                                              - 장승포 : 알쏭달쏭 과학실험 외 4개 강좌                                       - 하청 : 인물로 배우는 역사 외 1개 강좌                수강료 : 무료","거제시립도서관 어린이 문화강좌","41020768"
"거제시","055-636-9215","거제도서관","거제도서관3층 1강좌실","10:00-12:00","2019-06-01","2019-06-01","행사설명: 자녀가 살아갈 미래를 상상하며 부모가 아이에게 줄 수 있는 가장 아름다운 것에 대한 이야기 나누기입장료(관람료): 무료","고민하는 아이 응답하는 부모-한귀은 교수-","41020767"
"거제시","055-636-9212","거제도서관","거제도서관     3층 1강좌실","매주 토요일      14:30 ~","2019-06-29","2019-06-01","행사설명- 6월  1일(토) : 무민- 6월  8일(토) : 모아나- 6월 15일(토) : 키코리키                - 6월 22일(토) : 그렇게 아버지가 된다                                                             - 6월 29일(토) : 마야 2입장료(관람료): 무료","주말영화상영","41020766"
"거제시","055-637-6312","거제도서관","거제도서관    어린이실 책마루","매주 토요일14:00 ~ 14:30","2019-06-29","2019-06-01","행사설명: 동화구연 할머니가 손유희 및 그림책 읽어주기 운영입장료(관람료) : 무료","동화속으로 떠나요","41020765"
"거제시","055-639-0624","거제해양관광개발공사포로수용소유적공원","포로수용소유적공원평화미래전시관1층 상상공작소","09:00~19:00","2019-06-30","2019-06-01","행사설명: 나만의 작품 만들기(통기타/마라카스/손거울 등), 유아/어린이 대상입장료(체험비): 체험비 1~3천원/개, 입장료 별도, 현장참여","꼬꼬마 상상공작소","41020764"
"거제시","055-639-8164","거제시청소년수련관","엠파크 앞 거리","14:00","2019-06-01","2019-06-01","행사설명: 청소년공연 및 체험마당입장료(체험비): 없음","6월 청소년어울림 마당","41020763"
"거제시","055-680-1050","거제시문화예술회관","거제문화예술회관 소극장","19:30","2019-06-27","2019-06-27","행사설명 : 앙상블 콘 브리오는 거제,부산,경남 출신의 젊은 연주자로 구성되어 있으며 청중과 소통할 수 있는 실내악 공연이다.입장료(관람료) : 무료","문화가 있는 날 - 앙상블 콘브리오","41020762"
"거제시","055-680-1050","사단법인 트러스트무용단","거제문화예술회관 소극장","19:30","2019-06-26","2019-06-26","행사설명 : 현대무용 시선 1+1은 고정관념을 깨고 세상을 보는 단순한 시선, 이분법의 세계에 대한 진지한 성찰을 담는 작품이다.입장료(관람료) : 1만원","시선 1+1","41020761"
"거제시","1566-9786","초록공간문예기획단","옥포대첩기념공원 일원 / 옥포수변공원","22일 11:00, 14:00, 16:30 / 23일 11:00, 14:00","2019-06-23","2019-06-22","행사설명 : 온가족이 함께할수 있는 어린이 뮤지컬입장료(관람료) : R석 33천원 / S석 22천원","가족뽀로로쇼","41020760"
"거제시","055-680-1050","한국문화예술회관연합회, 거제시문화예술재단","거제문화예술회관 전시실","10:00~18:00","2019-07-18","2019-06-14","행사설명 : 지친 현대인들의 마음을 치유하기 위해 현대미술작가 14인이 미술작품을 통해 제시하는 명상법을 담은 전시로, 무중력의 이미지를 보여주는 조던 매터의 사진작품과 작품인지 창문인지 착시를 일으키는 임창민, 허수빈의 설치작품, 우리에게 삶과 죽음에 대해 깊은 명상거리를 던져주는 이일호의 조각 작품 등 다양한 미술작품을 만나볼 수 있다.입장료(관람료) : 무료","예술가의 명상법 - 그리하여 마음이 깊어짐을 느낍니다.","41020759"
"거제시","055-680-1050","주최:거제시주관:거제문화예술재단","옥포수변공원옥포대첩기념공원","13:00~20:00","2019-06-15","2019-06-14","행사설명 : 임진왜란 첫 승전인옥포대첩을 기념하기위한 축제입장료(관람료) : 무료","제57회 거제옥포대첩 축제","41020758"
"거제시","055-680-1050","거제시문화예술회관","거제문화예술회관 대극장","19:30","2019-06-12","2019-06-11","행사설명 : 도니제티가 만든 오페라 '사랑의 묘약'은 오페라 중 가장 재미있고 사랑스러워 부담없이 쉽게 감상할 수 있는 작품이다.입장료(관람료) : R석 4만원 / S석 3만원","오페라 '사랑의 묘약'","41020757"
"거제시","055-681-2187","거제서예학회","거제문화예술회관 전시장","19:00","2019-06-09","2019-06-05","행사설명 : 여수미술협회와 거제서예학회의 서예작품 교류전시회입장료(관람료) : 무료","거제서예학회 서예교류전(여수)","41020756"
"거제시","055-639-8275","한국문화원연합회거제조선해양문화관","거제조선해양문화관","09:00~12:00","2019-06-26","2019-06-05","행사설명: 박물관 전문 교육 제공을 통한 거제 지역 액티브 시니어 활동가 양성 교육입장료(체험비): 무료, 입장료 무료, 인터넷사전접수","시니어 도슨트 양성","41020755"
"거제시","055-639-8275","거제해양관광개발공사거제조선해양문화관","거제조선해양문화관","10:00~12:00","2019-06-28","2019-06-04","행사설명: 전시 관람과 체험이 있는 박물관 창의 교육 프로그램입장료(체험비): 1만원/명, 매주 화요일, 전화사전접수","미래해양탐험단","41020754"
"거제시","055-639-3404","거제향교","거제향교","11:00","2019-06-03","2019-06-03","행사설명 : 전통 경로잔치 행사입장료(관람료) : 없음","기로연 행사","41020753"
"거제시","055-639-8275","경남문화예술교육진흥원거제조선해양문화관","거제조선해양문화관","09:00~12:00","2019-06-29","2019-06-01","행사설명: 거제지역 및 해양환경 기반 문화예술 교육입장료(체험비): 무료, 입장료 무료, 인터넷사전접수","두근두근 거제바다","41020752"
"거제시","055-639-8275","거제해양관광개발공사거제조선해양문화관","거제조선해양문화관2관 해양학습실","10:00~12:00","2019-06-30","2019-06-01","행사설명: 4D영상체험+만들기체험+전시실관람입장료(체험비): 1만원/명, 입장료 무료, 전화사전접수","흔들흔들 보물섬","41020751"
"거제시","055-639-8270","거제해양관광개발공사거제조선해양문화관","거제조선해양문화관2관 어린이체험공방","09:00~15:00","2019-06-30","2019-06-01","행사설명: 조선해양 주제 상상만들기 체험(해양글라이더, LED등대 등)입장료(체험비): 1~8천원/개, 입장료 별도, 현장참여","뚝딱뚝딱 체험공방","41020750"
"밀양시","055-354-8800","밀양청년작가회","밀양아리랑아트센터 전시실","10:00 - 18:00","2019-06-16","2019-06-04","행사설명 : 밀양청년작가회원 작품 50여점 전시입장료(관람료) : 해당없음","제19회 밀양청년작가회 정기전시회","41020749"
"김해시","055-320-1234","(재)김해문화재단","김해문화의전당 누리홀","19:00","2019-06-29","2019-06-29","○ 행사설명 : 소란 콘서트 진행○ 입장료(관람료) : 전석 40,000원","누리콘서트<소란>","41020748"
"김해시","055-330-8516","불암문화축제제전위원회","불암동행정복지센터 일원","10:00~20:00※ 개회식(6/29 10:00)","2019-06-30","2019-06-29","○ 행사설명  - 먹거리행사 : 장어음식 한마당, 푸드트럭 등 - 체험행사 : 장어잡기, 카누타기, 화훼체험 등○ 입장료(관람료) : 없음○ 체험비 : 장어잡기(10,000원), 카누타기(3,000원), 화훼체험(5,000원)","제2회 불암장어문화축제","41020747"
"김해시","055-320-1234","(재)김해문화재단","김해문화의전당 마루홀","금 19:30토 17:00","2019-06-29","2019-06-28","○ 행사설명 : 브로드웨이 댄스뮤지컬 내한공연○ 입장료(관람료) : R석 80,000원, S석 60,000원, A석 40,000원","번더플로어 'Joy of Dancing'","41020746"
"김해시","055-320-1234","(재)김해문화재단, 한국문화예술회관연합회","김해문화의전당 누리홀","19:30","2019-06-25","2019-06-25","○ 행사설명 : 사계절을 주제로 한 가야오페라단의 한국 가곡 무대○ 입장료(관람료) : 무료","<클래식, 만나다>한국 가곡과 한국의 사계","41020745"
"김해시","1577-4868","김해서부문화센터","김해서부문화센터 하늬홀","11:00, 14:00. 16:30","2019-06-23","2019-06-22","○ 행사설명 : 투니버스 사상 최고 시청률을 기록한 메가 히트 호러 애니메이션, 신비아파트 고스트볼x의 탄생○ 입장료(관람료) : 1층석 30,000원, 2층석 25,000원","2019 뮤지컬신비아파트 시즌2","41020744"
"김해시","055-330-4944","(사)맥커뮤니티","장유 대청공원","13:00~18:00","2019-06-22","2019-06-22","○ 여성뮤지션 콘서트, 강연, 전시○ 입장료 : 무료","제2회 뮤즈페스타3colors","41020743"
"김해시","055-320-1234","(재)김해문화재단","김해문화의전당 누리홀","금 11:00토 11:00, 14:00","2019-06-22","2019-06-21","○ 행사설명 : 아이들의 호기심을 자극할 신나고 재미있는 환상의 모험 세계로의 여행○ 입장료(관람료) : 전석 15,000원","어린이 뮤지컬<환타지 오즈의 마법사>","41020742"
"김해시","1588-5187","㈜원앤원엔터테인먼트","김해문화의전당 마루홀","19:30","2019-06-21","2019-06-21","○ 행사설명 : 김창옥 1st 컬쳐 프로젝트 토크콘서트 #잘살아보세○ 입장료(관람료) : R석 66,000원, S석 55,000원","김창옥 토크콘서트","41020741"
"김해시","02-839-4294","경상남도,경상남도유아교육원/화이트캣시어터컴퍼니","김해서부문화센터 하늬홀","10:00, 11:20","2019-06-19","2019-06-19","○ 행사설명 : 클래식 음악동화그림자극○ 입장료(관람료) : 무료","초대형 그림자극<동물의 사육제>","41020740"
"김해시","055-344-1800","김해서부문화센터","김해서부문화센터 하늬홀","17:00","2019-06-16","2019-06-16","○ 행사설명 : 11인조 바이올린 앙상블 '비르투오조 야쿠티아'의 화려한 연주○ 입장료(관람료) : 전석 20,000원","러시아 사하공화국 국립바이올린 앙상블","41020739"
"김해시","055-314-1919","김해신포니에타","김해서부문화센터 하늬홀","미정","2019-06-14","2019-06-14","○ 행사설명 : 김해신포니에타 제37회 정기연주회○ 입장료(관람료) : 추후공지","김해신포니에타 제37회 정기연주회","41020738"
"김해시","055-213-8082","(재)경남문화예술진흥원","김해문화의전당 누리홀","17:00","2019-06-14","2019-06-14","○ 행사설명 : 경남대중음악페스티벌○ 입장료(관람료) : 무료","경남대중음악페스티벌","41020737"
"김해시","055-320-1234","(재)김해문화재단","김해문화의전당 누리홀","11:00","2019-06-13","2019-06-13","○ 행사설명 : 비올리스트 이선규의 아침의 음악회○ 입장료(관람료) : 전석 20,000원","아침의 음악회<이신규>","41020736"
